datetime_local,location_name,latitude,longitude,value,parameter_name,unit_of_measure
2023-08-28 12:00:00,Altona North,-37.84455,144.8629,18.4,NO2,ppb
2023-08-28 12:00:00,Geelong South,-38.17356,144.3703,2.626,NO2,ppb
2023-08-28 18:00:00,Dandenong,-37.98576,145.1987,23.618,NO2,ppb
2023-08-28 18:00:00,Alphington,-37.7784081,145.0306,23.597,NO2,ppb
2023-08-28 18:00:00,Altona North,-37.84455,144.8629,6.615,NO2,ppb
2023-08-28 18:00:00,Geelong South,-38.17356,144.3703,4.474,NO2,ppb
2023-09-01 06:00:00,Dandenong,-37.98576,145.1987,24.07,NO2,ppb
2023-09-01 06:00:00,Alphington,-37.7784081,145.0306,14.379,NO2,ppb
2023-09-01 06:00:00,Altona North,-37.84455,144.8629,4.86,NO2,ppb
2023-09-01 06:00:00,Geelong South,-38.17356,144.3703,9.446,NO2,ppb
2023-09-01 12:00:00,Alphington,-37.7784081,145.0306,4.467,NO2,ppb
2023-09-01 12:00:00,Altona North,-37.84455,144.8629,5.208,NO2,ppb
2023-09-01 12:00:00,Geelong South,-38.17356,144.3703,2.155,NO2,ppb
2023-09-01 18:00:00,Dandenong,-37.98576,145.1987,9.893,NO2,ppb
