time,location_name,latitude,longitude,value,parameter,unit_of_measure
2023-10-01 18:00:00,Brooklyn,-37.8220978,144.8471,25.431,PM10,ug/m3
2023-10-01 18:00:00,Geelong South,-38.17356,144.3703,3.667,PM2.5,ug/m3
2023-10-01 18:00:00,Alphington,-37.7784081,145.0306,2.445,NO2,ppb
2023-10-01 18:00:00,Geelong South,-38.17356,144.3703,31.4,O3,ppb
2023-10-01 18:00:00,Box Hill,-37.8287277,145.1324,5.004,PM2.5,ug/m3
2023-10-01 18:00:00,Alphington,-37.7784081,145.0306,29.965,O3,ppb
2023-10-01 18:00:00,Mooroolbark,-37.7749672,145.3285,15.63,DBT,deg.C
2023-10-01 18:00:00,Alphington,-37.7784081,145.0306,0.955,SO2,ppb
2023-10-01 18:00:00,Mooroolbark,-37.7749672,145.3285,29.228,O3,ppb
2023-10-01 18:00:00,Altona North,-37.84455,144.8629,1.658,NO2,ppb
2023-10-01 18:00:00,Dandenong,-37.98576,145.1987,18.389,PM10,ug/m3
2023-10-01 18:00:00,Brooklyn,-37.8220978,144.8471,17.379,BSP,1/Mm
2023-10-01 18:00:00,Melton,-37.7064552,144.5669,31.357,O3,ppb
2023-10-01 18:00:00,Brooklyn,-37.8220978,144.8471,15.172,DBT,deg.C
2023-10-01 18:00:00,Geelong South,-38.17356,144.3703,1.139,NO2,ppb
2023-10-01 18:00:00,Alphington,-37.7784081,145.0306,17.041,DBT,deg.C
2023-10-01 18:00:00,Brooklyn,-37.8220978,144.8471,25.431,PM10,ug/m3
2023-10-01 18:00:00,Alphington,-37.7784081,145.0306,15.427,BSP,1/Mm
2023-10-01 18:00:00,Melton,-37.7064552,144.5669,17.355,DBT,deg.C
2023-10-01 18:00:00,Brighton,-37.9135475,144.998,7.341,PM2.5,ug/m3
2023-10-01 18:00:00,Geelong South,-38.17356,144.3703,0.18,SO2,ppb
2023-10-01 18:00:00,Altona North,-37.84455,144.8629,1.517,SO2,ppb
2023-10-01 18:00:00,Geelong South,-38.17356,144.3703,45.87,PM10,ug/m3
2023-10-01 18:00:00,Point Cook,-37.9263153,144.7567,31.725,O3,ppb
2023-10-01 18:00:00,Dandenong,-37.98576,145.1987,31.726,O3,ppb
2023-10-14 06:00:00,Mooroolbark,-37.7749672,145.3285,5.458,PM10,ug/m3
2023-10-14 06:00:00,Altona North,-37.84455,144.8629,12.703,DBT,deg.C
2023-10-14 06:00:00,Dandenong,-37.98576,145.1987,8.152,BSP,1/Mm
2023-10-14 06:00:00,Dandenong,-37.98576,145.1987,1.864,PM2.5,ug/m3
2023-10-14 06:00:00,Point Cook,-37.9263153,144.7567,8.245,BSP,1/Mm
2023-10-14 06:00:00,Geelong South,-38.17356,144.3703,9.233,BSP,1/Mm
2023-10-14 06:00:00,Melton,-37.7064552,144.5669,4.743,PM2.5,ug/m3
2023-10-14 06:00:00,Dandenong,-37.98576,145.1987,4.228,NO2,ppb
2023-10-14 06:00:00,Melbourne CBD,-37.8073959,144.97,1.718,PM2.5,ug/m3
2023-10-14 06:00:00,Brooklyn,-37.8220978,144.8471,12.2,DBT,deg.C
2023-10-14 06:00:00,Geelong South,-38.17356,144.3703,12.476,DBT,deg.C
2023-10-14 06:00:00,Alphington,-37.7784081,145.0306,-0.958,PM2.5,ug/m3
2023-10-14 06:00:00,Dandenong,-37.98576,145.1987,12.307,DBT,deg.C
2023-10-14 06:00:00,Brooklyn,-37.8220978,144.8471,9.613,BSP,1/Mm
2023-10-14 06:00:00,Mooroolbark,-37.7749672,145.3285,5.813,BSP,1/Mm
2023-10-14 06:00:00,Point Cook,-37.9263153,144.7567,12.21,DBT,deg.C
2023-10-14 06:00:00,Geelong South,-38.17356,144.3703,1.866,PM2.5,ug/m3
2023-10-14 06:00:00,Alphington,-37.7784081,145.0306,2.722,NO2,ppb
2023-10-14 06:00:00,Geelong South,-38.17356,144.3703,24.683,O3,ppb
2023-10-14 06:00:00,Box Hill,-37.8287277,145.1324,-1.177,PM2.5,ug/m3
2023-10-14 06:00:00,Alphington,-37.7784081,145.0306,23.138,O3,ppb
2023-10-14 06:00:00,Mooroolbark,-37.7749672,145.3285,10.666,DBT,deg.C
2023-10-14 06:00:00,Brooklyn,-37.8220978,144.8471,8.365,PM10,ug/m3
2023-10-14 06:00:00,Alphington,-37.7784081,145.0306,-0.265,SO2,ppb
2023-10-14 06:00:00,Mooroolbark,-37.7749672,145.3285,22.166,O3,ppb
2023-10-14 06:00:00,Altona North,-37.84455,144.8629,5.032,NO2,ppb
2023-10-14 06:00:00,Dandenong,-37.98576,145.1987,3.852,PM10,ug/m3
2023-10-14 06:00:00,Brooklyn,-37.8220978,144.8471,9.613,BSP,1/Mm
2023-10-14 06:00:00,Melton,-37.7064552,144.5669,27.543,O3,ppb
2023-10-14 06:00:00,Geelong South,-38.17356,144.3703,0.791,NO2,ppb
2023-10-14 06:00:00,Alphington,-37.7784081,145.0306,12.249,DBT,deg.C
2023-10-14 06:00:00,Alphington,-37.7784081,145.0306,7.582,BSP,1/Mm
2023-10-14 06:00:00,Melton,-37.7064552,144.5669,11.654,DBT,deg.C
2023-10-14 06:00:00,Brooklyn,-37.8220978,144.8471,8.365,PM10,ug/m3
2023-10-14 06:00:00,Geelong South,-38.17356,144.3703,0.023,SO2,ppb
2023-10-14 06:00:00,Altona North,-37.84455,144.8629,-0.041,SO2,ppb
2023-10-14 06:00:00,Geelong South,-38.17356,144.3703,12.148,PM10,ug/m3
2023-10-14 06:00:00,Point Cook,-37.9263153,144.7567,26.595,O3,ppb
2023-10-14 06:00:00,Dandenong,-37.98576,145.1987,25.358,O3,ppb
2023-10-14 06:00:00,Brooklyn,-37.8220978,144.8471,12.2,DBT,deg.C
2023-10-14 12:00:00,Mooroolbark,-37.7749672,145.3285,9.143,PM10,ug/m3
2023-10-14 12:00:00,Altona North,-37.84455,144.8629,17.021,DBT,deg.C
2023-10-14 12:00:00,Dandenong,-37.98576,145.1987,6.367,BSP,1/Mm
2023-10-14 12:00:00,Dandenong,-37.98576,145.1987,2.358,PM2.5,ug/m3
2023-10-14 12:00:00,Point Cook,-37.9263153,144.7567,6.243,BSP,1/Mm
2023-10-14 12:00:00,Geelong South,-38.17356,144.3703,6.014,BSP,1/Mm
2023-10-14 12:00:00,Brooklyn,-37.8220978,144.8471,16.063,DBT,deg.C
2023-10-14 12:00:00,Melton,-37.7064552,144.5669,4.268,PM2.5,ug/m3
2023-10-14 12:00:00,Dandenong,-37.98576,145.1987,3.043,NO2,ppb
2023-10-14 12:00:00,Melbourne CBD,-37.8073959,144.97,8.377,PM2.5,ug/m3
2023-10-14 12:00:00,Geelong South,-38.17356,144.3703,15.347,DBT,deg.C
2023-10-14 12:00:00,Alphington,-37.7784081,145.0306,7.973,PM2.5,ug/m3
2023-10-14 12:00:00,Dandenong,-37.98576,145.1987,15.379,DBT,deg.C
2023-10-14 12:00:00,Brooklyn,-37.8220978,144.8471,6.039,BSP,1/Mm
2023-10-14 12:00:00,Mooroolbark,-37.7749672,145.3285,6.805,BSP,1/Mm
2023-10-14 12:00:00,Point Cook,-37.9263153,144.7567,16.434,DBT,deg.C
2023-10-14 12:00:00,Geelong South,-38.17356,144.3703,4.707,PM2.5,ug/m3
2023-10-14 12:00:00,Alphington,-37.7784081,145.0306,2.518,NO2,ppb
2023-10-14 12:00:00,Geelong South,-38.17356,144.3703,24.332,O3,ppb
2023-10-14 12:00:00,Box Hill,-37.8287277,145.1324,5.924,PM2.5,ug/m3
2023-10-14 12:00:00,Alphington,-37.7784081,145.0306,28.738,O3,ppb
2023-10-14 12:00:00,Mooroolbark,-37.7749672,145.3285,14.99,DBT,deg.C
2023-10-14 12:00:00,Brooklyn,-37.8220978,144.8471,12.102,PM10,ug/m3
2023-10-14 12:00:00,Alphington,-37.7784081,145.0306,-0.003,SO2,ppb
2023-10-14 12:00:00,Mooroolbark,-37.7749672,145.3285,28.009,O3,ppb
2023-10-14 12:00:00,Altona North,-37.84455,144.8629,2.374,NO2,ppb
2023-10-14 12:00:00,Dandenong,-37.98576,145.1987,11.592,PM10,ug/m3
2023-10-14 12:00:00,Brooklyn,-37.8220978,144.8471,6.039,BSP,1/Mm
2023-10-14 12:00:00,Melton,-37.7064552,144.5669,28.86,O3,ppb
2023-10-14 12:00:00,Geelong South,-38.17356,144.3703,1.425,NO2,ppb
2023-10-14 12:00:00,Brooklyn,-37.8220978,144.8471,16.063,DBT,deg.C
2023-10-14 12:00:00,Alphington,-37.7784081,145.0306,16.884,DBT,deg.C
2023-10-14 12:00:00,Alphington,-37.7784081,145.0306,5.626,BSP,1/Mm
2023-10-14 12:00:00,Melton,-37.7064552,144.5669,15.417,DBT,deg.C
2023-10-14 12:00:00,Brooklyn,-37.8220978,144.8471,12.102,PM10,ug/m3
2023-10-14 12:00:00,Geelong South,-38.17356,144.3703,0.251,SO2,ppb
2023-10-14 12:00:00,Altona North,-37.84455,144.8629,-0.242,SO2,ppb
2023-10-14 12:00:00,Geelong South,-38.17356,144.3703,19.966,PM10,ug/m3
2023-10-14 12:00:00,Point Cook,-37.9263153,144.7567,28.287,O3,ppb
2023-10-14 12:00:00,Dandenong,-37.98576,145.1987,29.155,O3,ppb
2023-10-14 18:00:00,Mooroolbark,-37.7749672,145.3285,13.364,PM10,ug/m3
2023-10-14 18:00:00,Altona North,-37.84455,144.8629,18.288,DBT,deg.C
2023-10-14 18:00:00,Dandenong,-37.98576,145.1987,10.01,BSP,1/Mm
2023-10-14 18:00:00,Dandenong,-37.98576,145.1987,3.683,PM2.5,ug/m3
2023-10-14 18:00:00,Point Cook,-37.9263153,144.7567,6.295,BSP,1/Mm
2023-10-14 18:00:00,Geelong South,-38.17356,144.3703,5.929,BSP,1/Mm
2023-10-14 18:00:00,Melton,-37.7064552,144.5669,4.573,PM2.5,ug/m3
2023-10-14 18:00:00,Dandenong,-37.98576,145.1987,2.725,NO2,ppb
2023-10-14 18:00:00,Melbourne CBD,-37.8073959,144.97,-1.014,PM2.5,ug/m3
2023-10-14 18:00:00,Brooklyn,-37.8220978,144.8471,17.347,DBT,deg.C
2023-10-14 18:00:00,Geelong South,-38.17356,144.3703,16.318,DBT,deg.C
2023-10-14 18:00:00,Alphington,-37.7784081,145.0306,5.863,PM2.5,ug/m3
2023-10-14 18:00:00,Dandenong,-37.98576,145.1987,15.847,DBT,deg.C
2023-10-14 18:00:00,Brooklyn,-37.8220978,144.8471,4.381,BSP,1/Mm
2023-10-14 18:00:00,Mooroolbark,-37.7749672,145.3285,8.131,BSP,1/Mm
2023-10-14 18:00:00,Point Cook,-37.9263153,144.7567,16.789,DBT,deg.C
2023-10-14 18:00:00,Geelong South,-38.17356,144.3703,4.147,PM2.5,ug/m3
2023-10-14 18:00:00,Alphington,-37.7784081,145.0306,3.404,NO2,ppb
2023-10-14 18:00:00,Geelong South,-38.17356,144.3703,23.365,O3,ppb
2023-10-14 18:00:00,Box Hill,-37.8287277,145.1324,3.546,PM2.5,ug/m3
2023-10-14 18:00:00,Alphington,-37.7784081,145.0306,23.946,O3,ppb
2023-10-14 18:00:00,Mooroolbark,-37.7749672,145.3285,15.369,DBT,deg.C
2023-10-14 18:00:00,Brooklyn,-37.8220978,144.8471,14.241,PM10,ug/m3
2023-10-14 18:00:00,Alphington,-37.7784081,145.0306,0.143,SO2,ppb
2023-10-14 18:00:00,Mooroolbark,-37.7749672,145.3285,23.917,O3,ppb
2023-10-14 18:00:00,Altona North,-37.84455,144.8629,1.094,NO2,ppb
2023-10-14 18:00:00,Dandenong,-37.98576,145.1987,8.534,PM10,ug/m3
2023-10-14 18:00:00,Brooklyn,-37.8220978,144.8471,4.381,BSP,1/Mm
2023-10-14 18:00:00,Melton,-37.7064552,144.5669,25.485,O3,ppb
2023-10-14 18:00:00,Geelong South,-38.17356,144.3703,1.095,NO2,ppb
2023-10-14 18:00:00,Alphington,-37.7784081,145.0306,17.322,DBT,deg.C
2023-10-14 18:00:00,Alphington,-37.7784081,145.0306,6.794,BSP,1/Mm
2023-10-14 18:00:00,Melton,-37.7064552,144.5669,16.837,DBT,deg.C
2023-10-14 18:00:00,Brooklyn,-37.8220978,144.8471,14.241,PM10,ug/m3
2023-10-14 18:00:00,Geelong South,-38.17356,144.3703,0.241,SO2,ppb
2023-10-14 18:00:00,Altona North,-37.84455,144.8629,0.219,SO2,ppb
2023-10-14 18:00:00,Geelong South,-38.17356,144.3703,13.085,PM10,ug/m3
2023-10-14 18:00:00,Point Cook,-37.9263153,144.7567,24.939,O3,ppb
2023-10-14 18:00:00,Dandenong,-37.98576,145.1987,24.759,O3,ppb
2023-10-14 18:00:00,Brooklyn,-37.8220978,144.8471,17.347,DBT,deg.C
2023-10-27 06:00:00,Mooroolbark,-37.7749672,145.3285,17.809,PM10,ug/m3
2023-10-27 06:00:00,Altona North,-37.84455,144.8629,11.148,DBT,deg.C
2023-10-27 06:00:00,Dandenong,-37.98576,145.1987,38.804,BSP,1/Mm
2023-10-27 06:00:00,Dandenong,-37.98576,145.1987,9.539,PM2.5,ug/m3
2023-10-27 06:00:00,Point Cook,-37.9263153,144.7567,23.972,BSP,1/Mm
2023-10-27 06:00:00,Geelong South,-38.17356,144.3703,23.048,BSP,1/Mm
2023-10-27 06:00:00,Melton,-37.7064552,144.5669,5.144,PM2.5,ug/m3
2023-10-27 06:00:00,Dandenong,-37.98576,145.1987,29.386,NO2,ppb
2023-10-27 06:00:00,Melbourne CBD,-37.8073959,144.97,9.809,PM2.5,ug/m3
2023-10-27 06:00:00,Geelong South,-38.17356,144.3703,11.361,DBT,deg.C
2023-10-27 06:00:00,Alphington,-37.7784081,145.0306,9.409,PM2.5,ug/m3
2023-10-27 06:00:00,Dandenong,-37.98576,145.1987,7.846,DBT,deg.C
2023-10-27 06:00:00,Mooroolbark,-37.7749672,145.3285,63.545,BSP,1/Mm
2023-10-27 06:00:00,Point Cook,-37.9263153,144.7567,10.244,DBT,deg.C
2023-10-27 06:00:00,Geelong South,-38.17356,144.3703,8.105,PM2.5,ug/m3
2023-10-27 06:00:00,Alphington,-37.7784081,145.0306,21.77,NO2,ppb
2023-10-27 06:00:00,Geelong South,-38.17356,144.3703,23.112,O3,ppb
2023-10-27 06:00:00,Box Hill,-37.8287277,145.1324,6.92,PM2.5,ug/m3
2023-10-27 06:00:00,Alphington,-37.7784081,145.0306,3.621,O3,ppb
2023-10-27 06:00:00,Mooroolbark,-37.7749672,145.3285,4.53,DBT,deg.C
2023-10-27 06:00:00,Alphington,-37.7784081,145.0306,0.291,SO2,ppb
2023-10-27 06:00:00,Mooroolbark,-37.7749672,145.3285,2.62,O3,ppb
2023-10-27 06:00:00,Altona North,-37.84455,144.8629,4.404,NO2,ppb
2023-10-27 06:00:00,Dandenong,-37.98576,145.1987,44.049,PM10,ug/m3
2023-10-27 06:00:00,Melton,-37.7064552,144.5669,20.938,O3,ppb
2023-10-27 06:00:00,Geelong South,-38.17356,144.3703,5.347,NO2,ppb
2023-10-27 06:00:00,Alphington,-37.7784081,145.0306,7.736,DBT,deg.C
2023-10-27 06:00:00,Alphington,-37.7784081,145.0306,24.437,BSP,1/Mm
2023-10-27 06:00:00,Melton,-37.7064552,144.5669,9.917,DBT,deg.C
2023-10-27 06:00:00,Geelong South,-38.17356,144.3703,0.476,SO2,ppb
2023-10-27 06:00:00,Altona North,-37.84455,144.8629,1.291,SO2,ppb
2023-10-27 06:00:00,Geelong South,-38.17356,144.3703,32.341,PM10,ug/m3
2023-10-27 06:00:00,Point Cook,-37.9263153,144.7567,25.112,O3,ppb
2023-10-27 06:00:00,Dandenong,-37.98576,145.1987,0.812,O3,ppb
2023-10-27 12:00:00,Mooroolbark,-37.7749672,145.3285,20.625,PM10,ug/m3
2023-10-27 12:00:00,Altona North,-37.84455,144.8629,19.814,DBT,deg.C
2023-10-27 12:00:00,Dandenong,-37.98576,145.1987,23.968,BSP,1/Mm
2023-10-27 12:00:00,Dandenong,-37.98576,145.1987,8.881,PM2.5,ug/m3
2023-10-27 12:00:00,Point Cook,-37.9263153,144.7567,26.989,BSP,1/Mm
2023-10-27 12:00:00,Geelong South,-38.17356,144.3703,20.408,BSP,1/Mm
2023-10-27 12:00:00,Melton,-37.7064552,144.5669,18.827,PM2.5,ug/m3
2023-10-27 12:00:00,Dandenong,-37.98576,145.1987,7.201,NO2,ppb
2023-10-27 12:00:00,Melbourne CBD,-37.8073959,144.97,16.294,PM2.5,ug/m3
2023-10-27 12:00:00,Geelong South,-38.17356,144.3703,16.625,DBT,deg.C
2023-10-27 12:00:00,Alphington,-37.7784081,145.0306,21.102,PM2.5,ug/m3
2023-10-27 12:00:00,Dandenong,-37.98576,145.1987,17.751,DBT,deg.C
2023-10-27 12:00:00,Mooroolbark,-37.7749672,145.3285,19.565,BSP,1/Mm
2023-10-27 12:00:00,Point Cook,-37.9263153,144.7567,16.559,DBT,deg.C
2023-10-27 12:00:00,Alphington,-37.7784081,145.0306,3.265,NO2,ppb
2023-10-27 12:00:00,Geelong South,-38.17356,144.3703,9.234,PM2.5,ug/m3
2023-10-27 12:00:00,Geelong South,-38.17356,144.3703,29.038,O3,ppb
2023-10-27 12:00:00,Box Hill,-37.8287277,145.1324,9.017,PM2.5,ug/m3
2023-10-27 12:00:00,Alphington,-37.7784081,145.0306,28.72,O3,ppb
2023-10-27 12:00:00,Mooroolbark,-37.7749672,145.3285,18.497,DBT,deg.C
2023-10-27 12:00:00,Alphington,-37.7784081,145.0306,0.625,SO2,ppb
2023-10-27 12:00:00,Mooroolbark,-37.7749672,145.3285,26.091,O3,ppb
2023-10-27 12:00:00,Altona North,-37.84455,144.8629,2.563,NO2,ppb
2023-10-27 12:00:00,Dandenong,-37.98576,145.1987,35.562,PM10,ug/m3
2023-10-27 12:00:00,Melton,-37.7064552,144.5669,22.762,O3,ppb
2023-10-27 12:00:00,Geelong South,-38.17356,144.3703,1.784,NO2,ppb
2023-10-27 12:00:00,Alphington,-37.7784081,145.0306,19.202,DBT,deg.C
2023-10-27 12:00:00,Melton,-37.7064552,144.5669,17.127,DBT,deg.C
2023-10-27 12:00:00,Alphington,-37.7784081,145.0306,24.213,BSP,1/Mm
2023-10-27 12:00:00,Geelong South,-38.17356,144.3703,1.604,SO2,ppb
2023-10-27 12:00:00,Altona North,-37.84455,144.8629,1.072,SO2,ppb
2023-10-27 12:00:00,Geelong South,-38.17356,144.3703,32.26,PM10,ug/m3
2023-10-27 12:00:00,Point Cook,-37.9263153,144.7567,30.2,O3,ppb
2023-10-27 12:00:00,Dandenong,-37.98576,145.1987,24.567,O3,ppb
2023-10-27 18:00:00,Mooroolbark,-37.7749672,145.3285,24.848,PM10,ug/m3
2023-10-27 18:00:00,Altona North,-37.84455,144.8629,18.942,DBT,deg.C
2023-10-27 18:00:00,Dandenong,-37.98576,145.1987,16.967,BSP,1/Mm
2023-10-27 18:00:00,Dandenong,-37.98576,145.1987,9.019,PM2.5,ug/m3
2023-10-27 18:00:00,Point Cook,-37.9263153,144.7567,23.975,BSP,1/Mm
2023-10-27 18:00:00,Geelong South,-38.17356,144.3703,23.875,BSP,1/Mm
2023-10-27 18:00:00,Melton,-37.7064552,144.5669,12.117,PM2.5,ug/m3
2023-10-27 18:00:00,Dandenong,-37.98576,145.1987,6.112,NO2,ppb
2023-10-27 18:00:00,Melbourne CBD,-37.8073959,144.97,14.815,PM2.5,ug/m3
2023-10-27 18:00:00,Geelong South,-38.17356,144.3703,16.431,DBT,deg.C
2023-10-27 18:00:00,Alphington,-37.7784081,145.0306,11.398,PM2.5,ug/m3
2023-10-27 18:00:00,Dandenong,-37.98576,145.1987,19.116,DBT,deg.C
2023-10-27 18:00:00,Mooroolbark,-37.7749672,145.3285,15.739,BSP,1/Mm
2023-10-27 18:00:00,Point Cook,-37.9263153,144.7567,17.512,DBT,deg.C
2023-10-27 18:00:00,Geelong South,-38.17356,144.3703,8.192,PM2.5,ug/m3
2023-10-27 18:00:00,Alphington,-37.7784081,145.0306,8.011,NO2,ppb
2023-10-27 18:00:00,Geelong South,-38.17356,144.3703,27.638,O3,ppb
2023-10-27 18:00:00,Box Hill,-37.8287277,145.1324,7.653,PM2.5,ug/m3
2023-10-27 18:00:00,Alphington,-37.7784081,145.0306,29.12,O3,ppb
2023-10-27 18:00:00,Mooroolbark,-37.7749672,145.3285,20.605,DBT,deg.C
2023-10-27 18:00:00,Alphington,-37.7784081,145.0306,0.583,SO2,ppb
2023-10-27 18:00:00,Mooroolbark,-37.7749672,145.3285,27.572,O3,ppb
2023-10-27 18:00:00,Altona North,-37.84455,144.8629,1.914,NO2,ppb
2023-10-27 18:00:00,Dandenong,-37.98576,145.1987,28.028,PM10,ug/m3
2023-10-27 18:00:00,Melton,-37.7064552,144.5669,34.606,O3,ppb
2023-10-27 18:00:00,Geelong South,-38.17356,144.3703,1.701,NO2,ppb
2023-10-27 18:00:00,Alphington,-37.7784081,145.0306,19.162,DBT,deg.C
2023-10-27 18:00:00,Alphington,-37.7784081,145.0306,23.874,BSP,1/Mm
2023-10-27 18:00:00,Melton,-37.7064552,144.5669,18.807,DBT,deg.C
2023-10-27 18:00:00,Geelong South,-38.17356,144.3703,0.792,SO2,ppb
2023-10-27 18:00:00,Altona North,-37.84455,144.8629,1.493,SO2,ppb
2023-10-27 18:00:00,Geelong South,-38.17356,144.3703,32.262,PM10,ug/m3
2023-10-27 18:00:00,Point Cook,-37.9263153,144.7567,33.05,O3,ppb
2023-10-27 18:00:00,Dandenong,-37.98576,145.1987,26.21,O3,ppb
2023-11-01 06:00:00,Mooroolbark,-37.7749672,145.3285,9.798,PM10,ug/m3
2023-11-01 06:00:00,Altona North,-37.84455,144.8629,11.115,DBT,deg.C
2023-11-01 06:00:00,Dandenong,-37.98576,145.1987,23.378,BSP,1/Mm
2023-11-01 06:00:00,Dandenong,-37.98576,145.1987,8.241,PM2.5,ug/m3
2023-11-01 06:00:00,Point Cook,-37.9263153,144.7567,14.488,BSP,1/Mm
2023-11-01 06:00:00,Geelong South,-38.17356,144.3703,15.679,BSP,1/Mm
2023-11-01 06:00:00,Melton,-37.7064552,144.5669,2.079,PM2.5,ug/m3
2023-11-01 06:00:00,Dandenong,-37.98576,145.1987,18.417,NO2,ppb
2023-11-01 06:00:00,Melbourne CBD,-37.8073959,144.97,2.458,PM2.5,ug/m3
2023-11-01 06:00:00,Geelong South,-38.17356,144.3703,11.403,DBT,deg.C
2023-11-01 06:00:00,Alphington,-37.7784081,145.0306,3.555,PM2.5,ug/m3
2023-11-01 06:00:00,Dandenong,-37.98576,145.1987,11.893,DBT,deg.C
2023-11-01 06:00:00,Mooroolbark,-37.7749672,145.3285,12.24,BSP,1/Mm
2023-11-01 06:00:00,Point Cook,-37.9263153,144.7567,10.918,DBT,deg.C
2023-11-01 06:00:00,Alphington,-37.7784081,145.0306,12.877,NO2,ppb
2023-11-01 06:00:00,Geelong South,-38.17356,144.3703,0.37,PM2.5,ug/m3
2023-11-01 06:00:00,Geelong South,-38.17356,144.3703,14.184,O3,ppb
2023-11-01 06:00:00,Alphington,-37.7784081,145.0306,10.435,O3,ppb
2023-11-01 06:00:00,Mooroolbark,-37.7749672,145.3285,10.014,DBT,deg.C
2023-11-01 06:00:00,Alphington,-37.7784081,145.0306,0.823,SO2,ppb
2023-11-01 06:00:00,Mooroolbark,-37.7749672,145.3285,10.867,O3,ppb
2023-11-01 06:00:00,Altona North,-37.84455,144.8629,8.722,NO2,ppb
2023-11-01 06:00:00,Dandenong,-37.98576,145.1987,26.069,PM10,ug/m3
2023-11-01 06:00:00,Melton,-37.7064552,144.5669,17.383,O3,ppb
2023-11-01 06:00:00,Geelong South,-38.17356,144.3703,9.202,NO2,ppb
2023-11-01 06:00:00,Alphington,-37.7784081,145.0306,11.914,DBT,deg.C
2023-11-01 06:00:00,Melton,-37.7064552,144.5669,10.152,DBT,deg.C
2023-11-01 06:00:00,Alphington,-37.7784081,145.0306,14.584,BSP,1/Mm
2023-11-01 06:00:00,Geelong South,-38.17356,144.3703,0.136,SO2,ppb
2023-11-01 06:00:00,Altona North,-37.84455,144.8629,-0.156,SO2,ppb
2023-11-01 06:00:00,Geelong South,-38.17356,144.3703,30.284,PM10,ug/m3
2023-11-01 06:00:00,Point Cook,-37.9263153,144.7567,13.971,O3,ppb
2023-11-01 06:00:00,Dandenong,-37.98576,145.1987,9.871,O3,ppb
2023-11-01 12:00:00,Mooroolbark,-37.7749672,145.3285,17.959,PM10,ug/m3
2023-11-01 12:00:00,Altona North,-37.84455,144.8629,16.523,DBT,deg.C
2023-11-01 12:00:00,Dandenong,-37.98576,145.1987,16.12,BSP,1/Mm
2023-11-01 12:00:00,Dandenong,-37.98576,145.1987,4.696,PM2.5,ug/m3
2023-11-01 12:00:00,Point Cook,-37.9263153,144.7567,9.076,BSP,1/Mm
2023-11-01 12:00:00,Geelong South,-38.17356,144.3703,11.535,BSP,1/Mm
2023-11-01 12:00:00,Melton,-37.7064552,144.5669,7.556,PM2.5,ug/m3
2023-11-01 12:00:00,Dandenong,-37.98576,145.1987,7.882,NO2,ppb
2023-11-01 12:00:00,Melbourne CBD,-37.8073959,144.97,9.913,PM2.5,ug/m3
2023-11-01 12:00:00,Geelong South,-38.17356,144.3703,14.998,DBT,deg.C
2023-11-01 12:00:00,Alphington,-37.7784081,145.0306,24.056,PM2.5,ug/m3
2023-11-01 12:00:00,Dandenong,-37.98576,145.1987,14.189,DBT,deg.C
2023-11-01 12:00:00,Mooroolbark,-37.7749672,145.3285,14.605,BSP,1/Mm
2023-11-01 12:00:00,Point Cook,-37.9263153,144.7567,15.091,DBT,deg.C
2023-11-01 12:00:00,Geelong South,-38.17356,144.3703,4.854,PM2.5,ug/m3
2023-11-01 12:00:00,Alphington,-37.7784081,145.0306,5.714,NO2,ppb
2023-11-01 12:00:00,Geelong South,-38.17356,144.3703,25.222,O3,ppb
2023-11-01 12:00:00,Alphington,-37.7784081,145.0306,21.381,O3,ppb
2023-11-01 12:00:00,Mooroolbark,-37.7749672,145.3285,14.987,DBT,deg.C
2023-11-01 12:00:00,Alphington,-37.7784081,145.0306,0.571,SO2,ppb
2023-11-01 12:00:00,Mooroolbark,-37.7749672,145.3285,22.315,O3,ppb
2023-11-01 12:00:00,Altona North,-37.84455,144.8629,1.699,NO2,ppb
2023-11-01 12:00:00,Dandenong,-37.98576,145.1987,30.967,PM10,ug/m3
2023-11-01 12:00:00,Melton,-37.7064552,144.5669,24.844,O3,ppb
2023-11-01 12:00:00,Geelong South,-38.17356,144.3703,2.963,NO2,ppb
2023-11-01 12:00:00,Alphington,-37.7784081,145.0306,14.064,DBT,deg.C
2023-11-01 12:00:00,Alphington,-37.7784081,145.0306,15.24,BSP,1/Mm
2023-11-01 12:00:00,Melton,-37.7064552,144.5669,13.932,DBT,deg.C
2023-11-01 12:00:00,Geelong South,-38.17356,144.3703,-0.102,SO2,ppb
2023-11-01 12:00:00,Altona North,-37.84455,144.8629,-1.448,SO2,ppb
2023-11-01 12:00:00,Geelong South,-38.17356,144.3703,27.831,PM10,ug/m3
2023-11-01 12:00:00,Point Cook,-37.9263153,144.7567,26.158,O3,ppb
2023-11-01 12:00:00,Dandenong,-37.98576,145.1987,21.191,O3,ppb
2023-11-01 18:00:00,Mooroolbark,-37.7749672,145.3285,13.082,PM10,ug/m3
2023-11-01 18:00:00,Altona North,-37.84455,144.8629,16.619,DBT,deg.C
2023-11-01 18:00:00,Dandenong,-37.98576,145.1987,5.793,BSP,1/Mm
2023-11-01 18:00:00,Dandenong,-37.98576,145.1987,-0.711,PM2.5,ug/m3
2023-11-01 18:00:00,Point Cook,-37.9263153,144.7567,5.458,BSP,1/Mm
2023-11-01 18:00:00,Geelong South,-38.17356,144.3703,5.072,BSP,1/Mm
