datetime_local,location_name,latitude,longitude,value,parameter_name,unit_of_measure
2023-01-03 00:00:00,Mooroolbark,-37.7749672,145.3285,22.552,BSP,1/Mm
2023-01-03 00:00:00,Mooroolbark,-37.7749672,145.3285,17.489,DBT,deg.C
2023-01-03 00:00:00,Mooroolbark,-37.7749672,145.3285,12.705,O3,ppb
2023-01-03 01:00:00,Mooroolbark,-37.7749672,145.3285,7.938,PM10,ug/m3
2023-01-03 01:00:00,Mooroolbark,-37.7749672,145.3285,17.235,DBT,deg.C
2023-01-03 02:00:00,Mooroolbark,-37.7749672,145.3285,5.834,PM10,ug/m3
2023-01-03 02:00:00,Mooroolbark,-37.7749672,145.3285,17.256,BSP,1/Mm
2023-01-03 02:00:00,Mooroolbark,-37.7749672,145.3285,17.148,DBT,deg.C
2023-01-03 02:00:00,Mooroolbark,-37.7749672,145.3285,13.031,O3,ppb
2023-01-03 03:00:00,Mooroolbark,-37.7749672,145.3285,6.161,PM10,ug/m3
2023-01-03 03:00:00,Mooroolbark,-37.7749672,145.3285,17.441,BSP,1/Mm
2023-01-03 03:00:00,Mooroolbark,-37.7749672,145.3285,17.063,DBT,deg.C
2023-01-03 03:00:00,Mooroolbark,-37.7749672,145.3285,12.578,O3,ppb
2023-01-03 04:00:00,Mooroolbark,-37.7749672,145.3285,7.082,PM10,ug/m3
2023-01-03 04:00:00,Mooroolbark,-37.7749672,145.3285,17.457,BSP,1/Mm
2023-01-03 04:00:00,Mooroolbark,-37.7749672,145.3285,17.055,DBT,deg.C
2023-01-03 04:00:00,Mooroolbark,-37.7749672,145.3285,12.539,O3,ppb
2023-01-03 05:00:00,Mooroolbark,-37.7749672,145.3285,14.034,PM10,ug/m3
2023-01-03 05:00:00,Mooroolbark,-37.7749672,145.3285,18.497,BSP,1/Mm
2023-01-03 05:00:00,Mooroolbark,-37.7749672,145.3285,16.797,DBT,deg.C
2023-01-03 05:00:00,Mooroolbark,-37.7749672,145.3285,12.79,O3,ppb
2023-01-03 06:00:00,Mooroolbark,-37.7749672,145.3285,9.08,PM10,ug/m3
2023-01-03 06:00:00,Mooroolbark,-37.7749672,145.3285,18.619,BSP,1/Mm
2023-01-03 06:00:00,Mooroolbark,-37.7749672,145.3285,16.418,DBT,deg.C
2023-01-03 06:00:00,Mooroolbark,-37.7749672,145.3285,12.646,O3,ppb
2023-01-03 07:00:00,Mooroolbark,-37.7749672,145.3285,8.158,PM10,ug/m3
2023-01-03 07:00:00,Mooroolbark,-37.7749672,145.3285,17.799,BSP,1/Mm
2023-01-03 07:00:00,Mooroolbark,-37.7749672,145.3285,15.889,DBT,deg.C
2023-01-03 07:00:00,Mooroolbark,-37.7749672,145.3285,12.049,O3,ppb
2023-01-03 08:00:00,Mooroolbark,-37.7749672,145.3285,11.195,PM10,ug/m3
2023-01-03 08:00:00,Mooroolbark,-37.7749672,145.3285,21.726,BSP,1/Mm
2023-01-03 08:00:00,Mooroolbark,-37.7749672,145.3285,16.356,DBT,deg.C
2023-01-03 08:00:00,Mooroolbark,-37.7749672,145.3285,13.17,O3,ppb
2023-01-03 09:00:00,Mooroolbark,-37.7749672,145.3285,12.837,PM10,ug/m3
2023-01-03 09:00:00,Mooroolbark,-37.7749672,145.3285,21.429,BSP,1/Mm
2023-01-03 09:00:00,Mooroolbark,-37.7749672,145.3285,14.005,O3,ppb
2023-01-03 09:00:00,Mooroolbark,-37.7749672,145.3285,16.922,DBT,deg.C
2023-01-03 10:00:00,Mooroolbark,-37.7749672,145.3285,15.688,PM10,ug/m3
2023-01-03 10:00:00,Mooroolbark,-37.7749672,145.3285,22.209,BSP,1/Mm
2023-01-03 10:00:00,Mooroolbark,-37.7749672,145.3285,17.232,DBT,deg.C
2023-01-03 10:00:00,Mooroolbark,-37.7749672,145.3285,13.838,O3,ppb
2023-01-03 11:00:00,Mooroolbark,-37.7749672,145.3285,13.501,PM10,ug/m3
2023-01-03 11:00:00,Mooroolbark,-37.7749672,145.3285,22.509,BSP,1/Mm
2023-01-03 11:00:00,Mooroolbark,-37.7749672,145.3285,17.61,DBT,deg.C
2023-01-03 11:00:00,Mooroolbark,-37.7749672,145.3285,14.53,O3,ppb
2023-01-03 12:00:00,Mooroolbark,-37.7749672,145.3285,17.281,PM10,ug/m3
